id,public_metrics
732585889486888962,"{'retweet_count': 718, 'reply_count': 8, 'like_count': 3395, 'quote_count': 0}"
732375214819057664,"{'retweet_count': 2309, 'reply_count': 40, 'like_count': 7514, 'quote_count': 20}"
732375214819057664,"{'retweet_count': 2309, 'reply_count': 40, 'like_count': 7514, 'quote_count': 20}"
732005617171337216,"{'retweet_count': 4926, 'reply_count': 48, 'like_count': 13847, 'quote_count': 24}"
732005617171337216,"{'retweet_count': 4926, 'reply_count': 48, 'like_count': 13847, 'quote_count': 24}"
731285275100512256,"{'retweet_count': 914, 'reply_count': 31, 'like_count': 3256, 'quote_count': 1}"
731285275100512256,"{'retweet_count': 914, 'reply_count': 31, 'like_count': 3256, 'quote_count': 1}"
731156023742988288,"{'retweet_count': 1154, 'reply_count': 27, 'like_count': 3580, 'quote_count': 3}"
731156023742988288,"{'retweet_count': 1154, 'reply_count': 27, 'like_count': 3580, 'quote_count': 3}"
730924654643314689,"{'retweet_count': 1813, 'reply_count': 51, 'like_count': 5708, 'quote_count': 5}"
730924654643314689,"{'retweet_count': 1813, 'reply_count': 51, 'like_count': 5708, 'quote_count': 5}"
730573383004487680,"{'retweet_count': 1942, 'reply_count': 41, 'like_count': 4520, 'quote_count': 5}"
730573383004487680,"{'retweet_count': 1942, 'reply_count': 41, 'like_count': 4520, 'quote_count': 5}"
730427201120833536,"{'retweet_count': 954, 'reply_count': 31, 'like_count': 3235, 'quote_count': 1}"
730427201120833536,"{'retweet_count': 954, 'reply_count': 31, 'like_count': 3235, 'quote_count': 1}"
730211855403241472,"{'retweet_count': 968, 'reply_count': 17, 'like_count': 3538, 'quote_count': 0}"
730211855403241472,"{'retweet_count': 968, 'reply_count': 17, 'like_count': 3538, 'quote_count': 0}"
730196704625098752,"{'retweet_count': 1722, 'reply_count': 73, 'like_count': 4481, 'quote_count': 3}"
730196704625098752,"{'retweet_count': 1722, 'reply_count': 73, 'like_count': 4481, 'quote_count': 3}"
729854734790754305,"{'retweet_count': 1031, 'reply_count': 19, 'like_count': 3761, 'quote_count': 0}"
729854734790754305,"{'retweet_count': 1031, 'reply_count': 19, 'like_count': 3761, 'quote_count': 0}"
729838605770891264,"{'retweet_count': 343, 'reply_count': 17, 'like_count': 1614, 'quote_count': 0}"
729838605770891264,"{'retweet_count': 343, 'reply_count': 17, 'like_count': 1614, 'quote_count': 0}"
729823566028484608,"{'retweet_count': 1142, 'reply_count': 20, 'like_count': 3690, 'quote_count': 2}"
729823566028484608,"{'retweet_count': 1142, 'reply_count': 20, 'like_count': 3690, 'quote_count': 2}"
729463711119904772,"{'retweet_count': 2120, 'reply_count': 19, 'like_count': 5379, 'quote_count': 2}"
729463711119904772,"{'retweet_count': 2120, 'reply_count': 19, 'like_count': 5379, 'quote_count': 2}"
729113531270991872,"{'retweet_count': 290, 'reply_count': 9, 'like_count': 1755, 'quote_count': 0}"
729113531270991872,"{'retweet_count': 290, 'reply_count': 9, 'like_count': 1755, 'quote_count': 0}"
728986383096946689,"{'retweet_count': 746, 'reply_count': 15, 'like_count': 2919, 'quote_count': 1}"
728986383096946689,"{'retweet_count': 746, 'reply_count': 15, 'like_count': 2919, 'quote_count': 1}"
728760639972315136,"{'retweet_count': 1559, 'reply_count': 34, 'like_count': 4339, 'quote_count': 2}"
728760639972315136,"{'retweet_count': 1559, 'reply_count': 34, 'like_count': 4339, 'quote_count': 2}"
728751179681943552,"{'retweet_count': 622, 'reply_count': 21, 'like_count': 2578, 'quote_count': 0}"
728751179681943552,"{'retweet_count': 622, 'reply_count': 21, 'like_count': 2578, 'quote_count': 0}"
728653952833728512,"{'retweet_count': 959, 'reply_count': 35, 'like_count': 3092, 'quote_count': 1}"
728653952833728512,"{'retweet_count': 959, 'reply_count': 35, 'like_count': 3092, 'quote_count': 1}"
728409960103686147,"{'retweet_count': 1843, 'reply_count': 45, 'like_count': 4560, 'quote_count': 4}"
728409960103686147,"{'retweet_count': 1843, 'reply_count': 45, 'like_count': 4560, 'quote_count': 4}"
728387165835677696,"{'retweet_count': 887, 'reply_count': 31, 'like_count': 3456, 'quote_count': 1}"
728387165835677696,"{'retweet_count': 887, 'reply_count': 31, 'like_count': 3456, 'quote_count': 1}"
728046963732717569,"{'retweet_count': 1095, 'reply_count': 22, 'like_count': 3988, 'quote_count': 1}"
728046963732717569,"{'retweet_count': 1095, 'reply_count': 22, 'like_count': 3988, 'quote_count': 1}"
728035342121635841,"{'retweet_count': 1530, 'reply_count': 23, 'like_count': 4218, 'quote_count': 1}"
728035342121635841,"{'retweet_count': 1530, 'reply_count': 23, 'like_count': 4218, 'quote_count': 1}"
728015554473250816,"{'retweet_count': 1006, 'reply_count': 18, 'like_count': 3833, 'quote_count': 0}"
728015554473250816,"{'retweet_count': 1006, 'reply_count': 18, 'like_count': 3833, 'quote_count': 0}"
727685679342333952,"{'retweet_count': 583, 'reply_count': 26, 'like_count': 2765, 'quote_count': 1}"
727685679342333952,"{'retweet_count': 583, 'reply_count': 26, 'like_count': 2765, 'quote_count': 1}"
727644517743104000,"{'retweet_count': 1610, 'reply_count': 50, 'like_count': 5457, 'quote_count': 2}"
727644517743104000,"{'retweet_count': 1610, 'reply_count': 50, 'like_count': 5457, 'quote_count': 2}"
727524757080539137,"{'retweet_count': 1106, 'reply_count': 23, 'like_count': 4158, 'quote_count': 2}"
727524757080539137,"{'retweet_count': 1106, 'reply_count': 23, 'like_count': 4158, 'quote_count': 2}"
727314416056803329,"{'retweet_count': 681, 'reply_count': 12, 'like_count': 3092, 'quote_count': 0}"
727314416056803329,"{'retweet_count': 681, 'reply_count': 12, 'like_count': 3092, 'quote_count': 0}"
727286334147182592,"{'retweet_count': 755, 'reply_count': 23, 'like_count': 2858, 'quote_count': 2}"
727286334147182592,"{'retweet_count': 755, 'reply_count': 23, 'like_count': 2858, 'quote_count': 2}"
727175381690781696,"{'retweet_count': 1260, 'reply_count': 32, 'like_count': 3625, 'quote_count': 2}"
727175381690781696,"{'retweet_count': 1260, 'reply_count': 32, 'like_count': 3625, 'quote_count': 2}"
727155742655025152,"{'retweet_count': 1213, 'reply_count': 46, 'like_count': 3360, 'quote_count': 0}"
727155742655025152,"{'retweet_count': 1213, 'reply_count': 46, 'like_count': 3360, 'quote_count': 0}"
726935089318363137,"{'retweet_count': 2236, 'reply_count': 47, 'like_count': 6370, 'quote_count': 2}"
726935089318363137,"{'retweet_count': 2236, 'reply_count': 47, 'like_count': 6370, 'quote_count': 2}"
726887082820554753,"{'retweet_count': 1386, 'reply_count': 26, 'like_count': 3568, 'quote_count': 1}"
726887082820554753,"{'retweet_count': 1386, 'reply_count': 26, 'like_count': 3568, 'quote_count': 1}"
726828223124897792,"{'retweet_count': 931, 'reply_count': 22, 'like_count': 3339, 'quote_count': 0}"
726828223124897792,"{'retweet_count': 931, 'reply_count': 22, 'like_count': 3339, 'quote_count': 0}"
726224900189511680,"{'retweet_count': 1053, 'reply_count': 26, 'like_count': 4131, 'quote_count': 0}"
726224900189511680,"{'retweet_count': 1053, 'reply_count': 26, 'like_count': 4131, 'quote_count': 0}"
725842289046749185,"{'retweet_count': 2445, 'reply_count': 46, 'like_count': 6597, 'quote_count': 61}"
725842289046749185,"{'retweet_count': 2445, 'reply_count': 46, 'like_count': 6597, 'quote_count': 61}"
725786712245440512,"{'retweet_count': 1260, 'reply_count': 25, 'like_count': 3893, 'quote_count': 1}"
725786712245440512,"{'retweet_count': 1260, 'reply_count': 25, 'like_count': 3893, 'quote_count': 1}"
725729321944506368,"{'retweet_count': 1627, 'reply_count': 39, 'like_count': 4850, 'quote_count': 0}"
725729321944506368,"{'retweet_count': 1627, 'reply_count': 39, 'like_count': 4850, 'quote_count': 0}"
725458796924002305,"{'retweet_count': 564, 'reply_count': 23, 'like_count': 1317, 'quote_count': 0}"
725458796924002305,"{'retweet_count': 564, 'reply_count': 23, 'like_count': 1317, 'quote_count': 0}"
724983749226668032,"{'retweet_count': 1181, 'reply_count': 45, 'like_count': 3470, 'quote_count': 1}"
724983749226668032,"{'retweet_count': 1181, 'reply_count': 45, 'like_count': 3470, 'quote_count': 1}"
724771698126512129,"{'retweet_count': 573, 'reply_count': 9, 'like_count': 2177, 'quote_count': 0}"
724771698126512129,"{'retweet_count': 573, 'reply_count': 9, 'like_count': 2177, 'quote_count': 0}"
724405726123311104,"{'retweet_count': 1531, 'reply_count': 25, 'like_count': 4912, 'quote_count': 0}"
724405726123311104,"{'retweet_count': 1531, 'reply_count': 25, 'like_count': 4912, 'quote_count': 0}"
724049859469295616,"{'retweet_count': 1638, 'reply_count': 30, 'like_count': 4031, 'quote_count': 1}"
724049859469295616,"{'retweet_count': 1638, 'reply_count': 30, 'like_count': 4031, 'quote_count': 1}"
724046343203856385,"{'retweet_count': 515, 'reply_count': 12, 'like_count': 2485, 'quote_count': 1}"
724046343203856385,"{'retweet_count': 515, 'reply_count': 12, 'like_count': 2485, 'quote_count': 1}"
724004602748780546,"{'retweet_count': 1408, 'reply_count': 17, 'like_count': 3873, 'quote_count': 0}"
724004602748780546,"{'retweet_count': 1408, 'reply_count': 17, 'like_count': 3873, 'quote_count': 0}"
723912936180330496,"{'retweet_count': 1140, 'reply_count': 28, 'like_count': 3635, 'quote_count': 1}"
723912936180330496,"{'retweet_count': 1140, 'reply_count': 28, 'like_count': 3635, 'quote_count': 1}"
723688335806480385,"{'retweet_count': 2669, 'reply_count': 39, 'like_count': 7113, 'quote_count': 14}"
723688335806480385,"{'retweet_count': 2669, 'reply_count': 39, 'like_count': 7113, 'quote_count': 14}"
723673163800948736,"{'retweet_count': 822, 'reply_count': 19, 'like_count': 2821, 'quote_count': 0}"
723673163800948736,"{'retweet_count': 822, 'reply_count': 19, 'like_count': 2821, 'quote_count': 0}"
723179728551723008,"{'retweet_count': 1715, 'reply_count': 40, 'like_count': 4912, 'quote_count': 15}"
723179728551723008,"{'retweet_count': 1715, 'reply_count': 40, 'like_count': 4912, 'quote_count': 15}"
722974582966214656,"{'retweet_count': 1450, 'reply_count': 26, 'like_count': 3815, 'quote_count': 1}"
722974582966214656,"{'retweet_count': 1450, 'reply_count': 26, 'like_count': 3815, 'quote_count': 1}"
722613351520608256,"{'retweet_count': 1505, 'reply_count': 46, 'like_count': 4632, 'quote_count': 0}"
722613351520608256,"{'retweet_count': 1505, 'reply_count': 46, 'like_count': 4632, 'quote_count': 0}"
721503162398597120,"{'retweet_count': 1664, 'reply_count': 76, 'like_count': 4279, 'quote_count': 3}"
721503162398597120,"{'retweet_count': 1664, 'reply_count': 76, 'like_count': 4279, 'quote_count': 3}"
721001180231503872,"{'retweet_count': 560, 'reply_count': 11, 'like_count': 2371, 'quote_count': 2}"
721001180231503872,"{'retweet_count': 560, 'reply_count': 11, 'like_count': 2371, 'quote_count': 2}"
720785406564900865,"{'retweet_count': 705, 'reply_count': 23, 'like_count': 2886, 'quote_count': 0}"
720785406564900865,"{'retweet_count': 705, 'reply_count': 23, 'like_count': 2886, 'quote_count': 0}"
720775346191278080,"{'retweet_count': 583, 'reply_count': 21, 'like_count': 2283, 'quote_count': 0}"
720775346191278080,"{'retweet_count': 583, 'reply_count': 21, 'like_count': 2283, 'quote_count': 0}"
720415127506415616,"{'retweet_count': 1378, 'reply_count': 30, 'like_count': 3837, 'quote_count': 1}"
720415127506415616,"{'retweet_count': 1378, 'reply_count': 30, 'like_count': 3837, 'quote_count': 1}"
720389942216527872,"{'retweet_count': 2286, 'reply_count': 60, 'like_count': 5929, 'quote_count': 2}"
720389942216527872,"{'retweet_count': 2286, 'reply_count': 60, 'like_count': 5929, 'quote_count': 2}"
720340705894408192,"{'retweet_count': 896, 'reply_count': 21, 'like_count': 2652, 'quote_count': 2}"
720340705894408192,"{'retweet_count': 896, 'reply_count': 21, 'like_count': 2652, 'quote_count': 2}"
720059472081784833,"{'retweet_count': 1032, 'reply_count': 20, 'like_count': 3588, 'quote_count': 0}"
720059472081784833,"{'retweet_count': 1032, 'reply_count': 20, 'like_count': 3588, 'quote_count': 0}"
720043174954147842,"{'retweet_count': 1849, 'reply_count': 42, 'like_count': 4620, 'quote_count': 1}"
720043174954147842,"{'retweet_count': 1849, 'reply_count': 42, 'like_count': 4620, 'quote_count': 1}"
719991154352222208,"{'retweet_count': 1608, 'reply_count': 23, 'like_count': 4519, 'quote_count': 1}"
719991154352222208,"{'retweet_count': 1608, 'reply_count': 23, 'like_count': 4519, 'quote_count': 1}"
719704490224398336,"{'retweet_count': 1311, 'reply_count': 17, 'like_count': 4227, 'quote_count': 0}"
719704490224398336,"{'retweet_count': 1311, 'reply_count': 17, 'like_count': 4227, 'quote_count': 0}"
719551379208073216,"{'retweet_count': 1735, 'reply_count': 27, 'like_count': 4690, 'quote_count': 1}"
719551379208073216,"{'retweet_count': 1735, 'reply_count': 27, 'like_count': 4690, 'quote_count': 1}"
719367763014393856,"{'retweet_count': 695, 'reply_count': 18, 'like_count': 2615, 'quote_count': 0}"
719367763014393856,"{'retweet_count': 695, 'reply_count': 18, 'like_count': 2615, 'quote_count': 0}"
719339463458033665,"{'retweet_count': 1136, 'reply_count': 29, 'like_count': 4152, 'quote_count': 0}"
719339463458033665,"{'retweet_count': 1136, 'reply_count': 29, 'like_count': 4152, 'quote_count': 0}"
719332531645071360,"{'retweet_count': 871, 'reply_count': 18, 'like_count': 3210, 'quote_count': 0}"
719332531645071360,"{'retweet_count': 871, 'reply_count': 18, 'like_count': 3210, 'quote_count': 0}"
718971898235854848,"{'retweet_count': 993, 'reply_count': 26, 'like_count': 3232, 'quote_count': 0}"
718971898235854848,"{'retweet_count': 993, 'reply_count': 26, 'like_count': 3232, 'quote_count': 0}"
718939241951195136,"{'retweet_count': 1609, 'reply_count': 31, 'like_count': 4858, 'quote_count': 1}"
718939241951195136,"{'retweet_count': 1609, 'reply_count': 31, 'like_count': 4858, 'quote_count': 1}"
718631497683582976,"{'retweet_count': 7325, 'reply_count': 91, 'like_count': 17562, 'quote_count': 85}"
718631497683582976,"{'retweet_count': 7325, 'reply_count': 91, 'like_count': 17562, 'quote_count': 85}"
718613305783398402,"{'retweet_count': 432, 'reply_count': 22, 'like_count': 2280, 'quote_count': 0}"
718613305783398402,"{'retweet_count': 432, 'reply_count': 22, 'like_count': 2280, 'quote_count': 0}"
718540630683709445,"{'retweet_count': 935, 'reply_count': 20, 'like_count': 2263, 'quote_count': 0}"
718540630683709445,"{'retweet_count': 935, 'reply_count': 20, 'like_count': 2263, 'quote_count': 0}"
718460005985447936,"{'retweet_count': 485, 'reply_count': 8, 'like_count': 2529, 'quote_count': 1}"
718460005985447936,"{'retweet_count': 485, 'reply_count': 8, 'like_count': 2529, 'quote_count': 1}"
718454725339934721,"{'retweet_count': 1393, 'reply_count': 14, 'like_count': 4543, 'quote_count': 1}"
718454725339934721,"{'retweet_count': 1393, 'reply_count': 14, 'like_count': 4543, 'quote_count': 1}"
718246886998687744,"{'retweet_count': 452, 'reply_count': 21, 'like_count': 1775, 'quote_count': 0}"
718246886998687744,"{'retweet_count': 452, 'reply_count': 21, 'like_count': 1775, 'quote_count': 0}"
718234618122661888,"{'retweet_count': 922, 'reply_count': 20, 'like_count': 3604, 'quote_count': 0}"
718234618122661888,"{'retweet_count': 922, 'reply_count': 20, 'like_count': 3604, 'quote_count': 0}"
717841801130979328,"{'retweet_count': 552, 'reply_count': 19, 'like_count': 2294, 'quote_count': 0}"
717841801130979328,"{'retweet_count': 552, 'reply_count': 19, 'like_count': 2294, 'quote_count': 0}"
717790033953034240,"{'retweet_count': 1003, 'reply_count': 20, 'like_count': 2657, 'quote_count': 2}"
717790033953034240,"{'retweet_count': 1003, 'reply_count': 20, 'like_count': 2657, 'quote_count': 2}"
717537687239008257,"{'retweet_count': 1685, 'reply_count': 42, 'like_count': 5372, 'quote_count': 0}"
717537687239008257,"{'retweet_count': 1685, 'reply_count': 42, 'like_count': 5372, 'quote_count': 0}"
717428917016076293,"{'retweet_count': 412, 'reply_count': 16, 'like_count': 1499, 'quote_count': 0}"
717428917016076293,"{'retweet_count': 412, 'reply_count': 16, 'like_count': 1499, 'quote_count': 0}"
717421804990701568,"{'retweet_count': 770, 'reply_count': 18, 'like_count': 2916, 'quote_count': 2}"
717421804990701568,"{'retweet_count': 770, 'reply_count': 18, 'like_count': 2916, 'quote_count': 2}"
717047459982213120,"{'retweet_count': 1757, 'reply_count': 43, 'like_count': 5859, 'quote_count': 17}"
717047459982213120,"{'retweet_count': 1757, 'reply_count': 43, 'like_count': 5859, 'quote_count': 17}"
717009362452090881,"{'retweet_count': 882, 'reply_count': 22, 'like_count': 3008, 'quote_count': 1}"
717009362452090881,"{'retweet_count': 882, 'reply_count': 22, 'like_count': 3008, 'quote_count': 1}"
716802964044845056,"{'retweet_count': 1062, 'reply_count': 17, 'like_count': 4000, 'quote_count': 1}"
716802964044845056,"{'retweet_count': 1062, 'reply_count': 17, 'like_count': 4000, 'quote_count': 1}"
716791146589110272,"{'retweet_count': 1466, 'reply_count': 48, 'like_count': 7728, 'quote_count': 21}"
716791146589110272,"{'retweet_count': 1466, 'reply_count': 48, 'like_count': 7728, 'quote_count': 21}"
716730379797970944,"{'retweet_count': 399, 'reply_count': 17, 'like_count': 1142, 'quote_count': 0}"
716730379797970944,"{'retweet_count': 399, 'reply_count': 17, 'like_count': 1142, 'quote_count': 0}"
716447146686459905,"{'retweet_count': 5384, 'reply_count': 128, 'like_count': 12149, 'quote_count': 7}"
716447146686459905,"{'retweet_count': 5384, 'reply_count': 128, 'like_count': 12149, 'quote_count': 7}"
716439118184652801,"{'retweet_count': 194, 'reply_count': 11, 'like_count': 2224, 'quote_count': 0}"
716439118184652801,"{'retweet_count': 194, 'reply_count': 11, 'like_count': 2224, 'quote_count': 0}"
716285507865542656,"{'retweet_count': 975, 'reply_count': 23, 'like_count': 2580, 'quote_count': 1}"
716285507865542656,"{'retweet_count': 975, 'reply_count': 23, 'like_count': 2580, 'quote_count': 1}"
716080869887381504,"{'retweet_count': 1732, 'reply_count': 27, 'like_count': 6318, 'quote_count': 6}"
716080869887381504,"{'retweet_count': 1732, 'reply_count': 27, 'like_count': 6318, 'quote_count': 6}"
715928423106027520,"{'retweet_count': 805, 'reply_count': 25, 'like_count': 2965, 'quote_count': 0}"
715928423106027520,"{'retweet_count': 805, 'reply_count': 25, 'like_count': 2965, 'quote_count': 0}"
715758151270801409,"{'retweet_count': 1309, 'reply_count': 34, 'like_count': 3455, 'quote_count': 2}"
715758151270801409,"{'retweet_count': 1309, 'reply_count': 34, 'like_count': 3455, 'quote_count': 2}"
715733265223708672,"{'retweet_count': 1555, 'reply_count': 44, 'like_count': 4348, 'quote_count': 0}"
715733265223708672,"{'retweet_count': 1555, 'reply_count': 44, 'like_count': 4348, 'quote_count': 0}"
715704790270025728,"{'retweet_count': 519, 'reply_count': 11, 'like_count': 2585, 'quote_count': 1}"
715704790270025728,"{'retweet_count': 519, 'reply_count': 11, 'like_count': 2585, 'quote_count': 1}"
715696743237730304,"{'retweet_count': 1186, 'reply_count': 34, 'like_count': 3653, 'quote_count': 2}"
715696743237730304,"{'retweet_count': 1186, 'reply_count': 34, 'like_count': 3653, 'quote_count': 2}"
715680795826982913,"{'retweet_count': 1467, 'reply_count': 30, 'like_count': 4008, 'quote_count': 1}"
715680795826982913,"{'retweet_count': 1467, 'reply_count': 30, 'like_count': 4008, 'quote_count': 1}"
715360349751484417,"{'retweet_count': 1429, 'reply_count': 40, 'like_count': 5086, 'quote_count': 1}"
715360349751484417,"{'retweet_count': 1429, 'reply_count': 40, 'like_count': 5086, 'quote_count': 1}"
715342466308784130,"{'retweet_count': 630, 'reply_count': 22, 'like_count': 2823, 'quote_count': 5}"
715342466308784130,"{'retweet_count': 630, 'reply_count': 22, 'like_count': 2823, 'quote_count': 5}"
715220193576927233,"{'retweet_count': 597, 'reply_count': 10, 'like_count': 2242, 'quote_count': 0}"
715220193576927233,"{'retweet_count': 597, 'reply_count': 10, 'like_count': 2242, 'quote_count': 0}"
715200624753819648,"{'retweet_count': 1713, 'reply_count': 29, 'like_count': 4805, 'quote_count': 1}"
715200624753819648,"{'retweet_count': 1713, 'reply_count': 29, 'like_count': 4805, 'quote_count': 1}"
715009755312439296,"{'retweet_count': 1123, 'reply_count': 25, 'like_count': 3862, 'quote_count': 0}"
715009755312439296,"{'retweet_count': 1123, 'reply_count': 25, 'like_count': 3862, 'quote_count': 0}"
714982300363173890,"{'retweet_count': 948, 'reply_count': 20, 'like_count': 3465, 'quote_count': 0}"
714982300363173890,"{'retweet_count': 948, 'reply_count': 20, 'like_count': 3465, 'quote_count': 0}"
714962719905021952,"{'retweet_count': 3890, 'reply_count': 147, 'like_count': 6831, 'quote_count': 2}"
714962719905021952,"{'retweet_count': 3890, 'reply_count': 147, 'like_count': 6831, 'quote_count': 2}"
714957620017307648,"{'retweet_count': 1296, 'reply_count': 20, 'like_count': 3857, 'quote_count': 2}"
714957620017307648,"{'retweet_count': 1296, 'reply_count': 20, 'like_count': 3857, 'quote_count': 2}"
714631576617938945,"{'retweet_count': 910, 'reply_count': 47, 'like_count': 3049, 'quote_count': 0}"
714631576617938945,"{'retweet_count': 910, 'reply_count': 47, 'like_count': 3049, 'quote_count': 0}"
714606013974974464,"{'retweet_count': 848, 'reply_count': 8, 'like_count': 3386, 'quote_count': 1}"
714606013974974464,"{'retweet_count': 848, 'reply_count': 8, 'like_count': 3386, 'quote_count': 1}"
714485234495041536,"{'retweet_count': 1029, 'reply_count': 35, 'like_count': 2482, 'quote_count': 5}"
714485234495041536,"{'retweet_count': 1029, 'reply_count': 35, 'like_count': 2482, 'quote_count': 5}"
714258258790387713,"{'retweet_count': 677, 'reply_count': 17, 'like_count': 2848, 'quote_count': 0}"
714258258790387713,"{'retweet_count': 677, 'reply_count': 17, 'like_count': 2848, 'quote_count': 0}"
714251586676113411,"{'retweet_count': 773, 'reply_count': 20, 'like_count': 3059, 'quote_count': 0}"
714251586676113411,"{'retweet_count': 773, 'reply_count': 20, 'like_count': 3059, 'quote_count': 0}"
714214115368108032,"{'retweet_count': 808, 'reply_count': 19, 'like_count': 2134, 'quote_count': 0}"
714214115368108032,"{'retweet_count': 808, 'reply_count': 19, 'like_count': 2134, 'quote_count': 0}"
714141408463036416,"{'retweet_count': 1293, 'reply_count': 20, 'like_count': 4043, 'quote_count': 0}"
714141408463036416,"{'retweet_count': 1293, 'reply_count': 20, 'like_count': 4043, 'quote_count': 0}"
713919462244790272,"{'retweet_count': 732, 'reply_count': 19, 'like_count': 3075, 'quote_count': 0}"
713919462244790272,"{'retweet_count': 732, 'reply_count': 19, 'like_count': 3075, 'quote_count': 0}"
713909862279876608,"{'retweet_count': 496, 'reply_count': 23, 'like_count': 1768, 'quote_count': 0}"
713909862279876608,"{'retweet_count': 496, 'reply_count': 23, 'like_count': 1768, 'quote_count': 0}"
713900603437621249,"{'retweet_count': 671, 'reply_count': 9, 'like_count': 2645, 'quote_count': 0}"
713900603437621249,"{'retweet_count': 671, 'reply_count': 9, 'like_count': 2645, 'quote_count': 0}"
713761197720473600,"{'retweet_count': 1254, 'reply_count': 13, 'like_count': 4511, 'quote_count': 0}"
713761197720473600,"{'retweet_count': 1254, 'reply_count': 13, 'like_count': 4511, 'quote_count': 0}"
713411074226274305,"{'retweet_count': 1198, 'reply_count': 31, 'like_count': 4138, 'quote_count': 0}"
713411074226274305,"{'retweet_count': 1198, 'reply_count': 31, 'like_count': 4138, 'quote_count': 0}"
713177543487135744,"{'retweet_count': 2621, 'reply_count': 53, 'like_count': 6722, 'quote_count': 4}"
713177543487135744,"{'retweet_count': 2621, 'reply_count': 53, 'like_count': 6722, 'quote_count': 4}"
713175907180089344,"{'retweet_count': 1348, 'reply_count': 23, 'like_count': 4131, 'quote_count': 1}"
713175907180089344,"{'retweet_count': 1348, 'reply_count': 23, 'like_count': 4131, 'quote_count': 1}"
712809025985978368,"{'retweet_count': 6155, 'reply_count': 92, 'like_count': 17745, 'quote_count': 84}"
712809025985978368,"{'retweet_count': 6155, 'reply_count': 92, 'like_count': 17745, 'quote_count': 84}"
712717840512598017,"{'retweet_count': 4560, 'reply_count': 79, 'like_count': 11442, 'quote_count': 13}"
712717840512598017,"{'retweet_count': 4560, 'reply_count': 79, 'like_count': 11442, 'quote_count': 13}"
712668654853337088,"{'retweet_count': 1116, 'reply_count': 19, 'like_count': 3863, 'quote_count': 0}"
712668654853337088,"{'retweet_count': 1116, 'reply_count': 19, 'like_count': 3863, 'quote_count': 0}"
712438159032893441,"{'retweet_count': 1435, 'reply_count': 27, 'like_count': 4962, 'quote_count': 0}"
712438159032893441,"{'retweet_count': 1435, 'reply_count': 27, 'like_count': 4962, 'quote_count': 0}"
712309440758808576,"{'retweet_count': 24, 'reply_count': 3, 'like_count': 222, 'quote_count': 0}"
712309440758808576,"{'retweet_count': 24, 'reply_count': 3, 'like_count': 222, 'quote_count': 0}"
712097430750289920,"{'retweet_count': 952, 'reply_count': 34, 'like_count': 3508, 'quote_count': 0}"
712097430750289920,"{'retweet_count': 952, 'reply_count': 34, 'like_count': 3508, 'quote_count': 0}"
712092745624633345,"{'retweet_count': 822, 'reply_count': 40, 'like_count': 2738, 'quote_count': 3}"
712092745624633345,"{'retweet_count': 822, 'reply_count': 40, 'like_count': 2738, 'quote_count': 3}"
712085617388212225,"{'retweet_count': 445, 'reply_count': 9, 'like_count': 3052, 'quote_count': 0}"
712085617388212225,"{'retweet_count': 445, 'reply_count': 9, 'like_count': 3052, 'quote_count': 0}"
712065007010385924,"{'retweet_count': 573, 'reply_count': 14, 'like_count': 2091, 'quote_count': 0}"
712065007010385924,"{'retweet_count': 573, 'reply_count': 14, 'like_count': 2091, 'quote_count': 0}"
711998809858043904,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
711998809858043904,"{'retweet_count': 122, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
711968124745228288,"{'retweet_count': 2118, 'reply_count': 66, 'like_count': 7498, 'quote_count': 0}"
711968124745228288,"{'retweet_count': 2118, 'reply_count': 66, 'like_count': 7498, 'quote_count': 0}"
711743778164514816,"{'retweet_count': 918, 'reply_count': 24, 'like_count': 2646, 'quote_count': 0}"
711743778164514816,"{'retweet_count': 918, 'reply_count': 24, 'like_count': 2646, 'quote_count': 0}"
711732680602345472,"{'retweet_count': 3742, 'reply_count': 34, 'like_count': 8174, 'quote_count': 0}"
711732680602345472,"{'retweet_count': 3742, 'reply_count': 34, 'like_count': 8174, 'quote_count': 0}"
711694788429553666,"{'retweet_count': 16826, 'reply_count': 227, 'like_count': 30614, 'quote_count': 241}"
711694788429553666,"{'retweet_count': 16826, 'reply_count': 227, 'like_count': 30614, 'quote_count': 241}"
711652651650457602,"{'retweet_count': 835, 'reply_count': 26, 'like_count': 3584, 'quote_count': 0}"
711652651650457602,"{'retweet_count': 835, 'reply_count': 26, 'like_count': 3584, 'quote_count': 0}"
711363825979756544,"{'retweet_count': 1031, 'reply_count': 15, 'like_count': 3354, 'quote_count': 0}"
711363825979756544,"{'retweet_count': 1031, 'reply_count': 15, 'like_count': 3354, 'quote_count': 0}"
711306686208872448,"{'retweet_count': 684, 'reply_count': 22, 'like_count': 3084, 'quote_count': 0}"
711306686208872448,"{'retweet_count': 684, 'reply_count': 22, 'like_count': 3084, 'quote_count': 0}"
711008018775851008,"{'retweet_count': 565, 'reply_count': 14, 'like_count': 2780, 'quote_count': 1}"
711008018775851008,"{'retweet_count': 565, 'reply_count': 14, 'like_count': 2780, 'quote_count': 1}"
710997087345876993,"{'retweet_count': 1274, 'reply_count': 30, 'like_count': 4262, 'quote_count': 1}"
710997087345876993,"{'retweet_count': 1274, 'reply_count': 30, 'like_count': 4262, 'quote_count': 1}"
